,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Rpap2,233.1615414,-0.004274803,0.12083187,-0.053115726,0.957639701,0.97902515
Gm15577,0.990013264,-0.004246854,0.093989954,0.130643287,0.896057498,NA
Riiad1,58.81835113,-0.004237351,0.188771169,-0.11429212,0.909006229,0.956155738
Gm13778,4.396280774,-0.004222406,0.165082024,-0.033328323,0.973412767,NA
Tmem50a,1430.29274,-0.004127417,0.104149463,-0.058181794,0.953603822,0.977336194
AC115954.1,401.2630905,-0.004126051,0.117396451,-0.04134483,0.967020994,0.983364352
Gm6756,1.210741155,-0.004069206,0.096925577,0.246072306,0.805626261,NA
Kcnj12,81.99497697,-0.004031238,0.181848918,0.069509734,0.944583885,0.97349973
Abhd11,263.8443818,-0.003930483,0.12434894,-0.065983844,0.947390688,0.974220462
Gm38431,1.787333916,-0.003915009,0.120933002,0.026695564,0.978702551,NA
AW822252,19.48130783,-0.003909803,0.190772817,-0.13861682,0.889752951,NA
9930111J21Rik2,23.45829304,-0.003906806,0.192519535,0.176544378,0.859866288,0.9306966
Gm24139,0.909025322,-0.003896971,0.098919669,-0.078986651,0.937043241,NA
Gm42891,1.956794742,-0.003890526,0.136009381,0.0534866,0.957344207,NA
Tial1,1024.216069,-0.003875534,0.114966473,-0.026810019,0.978611262,0.989416118
Skint3,1.061867171,-0.00385461,0.09629051,0.463671097,0.642883408,NA
Vps25,7.442077384,-0.003854274,0.191752556,-0.017776452,0.985817191,NA
Gm7488,4.443480684,-0.003843906,0.176269049,0.243884789,0.80732005,NA
Chtop,2609.167512,-0.003812353,0.058758903,-0.060067932,0.95210153,0.976339491
Gm16425,1.786482486,-0.003803102,0.107518308,0.442228778,0.658323663,NA
Zmpste24,504.2390794,-0.003767428,0.112821359,-0.030845835,0.975392486,0.987724232
Fosl1,122.9114287,-0.003762352,0.15355352,0.050636764,0.959614967,0.979610414
Gm47980,1.797546885,-0.003709755,0.136223972,0.351266495,0.725388428,NA
Ubxn10,63.66139863,-0.003709031,0.188017058,-0.141569182,0.887420311,0.944979245
Gfpt2,87.12685398,-0.003662428,0.131181482,-0.037369444,0.970190436,0.985187066
Tango2,964.1974789,-0.003601146,0.084274885,-0.053896331,0.957017759,0.978767246
Shf,533.0803939,-0.003563018,0.113832067,0.00041773,0.999666699,0.999898761
Gm13404,2.862660283,-0.003559283,0.13748906,-0.124445763,0.900962341,NA
Gm45869,19.02028624,-0.003555054,0.194588545,0.047724391,0.961935895,NA
Brip1,2.201095027,-0.0035438,0.130577801,0.035007257,0.972073954,NA
Lipo3,110.3448838,-0.003538051,0.152539645,-0.10046907,0.919971937,0.961243535
Gm11399,0.929607275,-0.003492177,0.10042661,-0.373245818,0.708965499,NA
Peak1,792.3376043,-0.00345107,0.131785795,0.032470978,0.97409646,0.986949633
F830016B08Rik,2.319358826,-0.003433158,0.112379516,0.067635355,0.946075911,NA
Pld3,8592.748038,-0.003409398,0.099075764,-0.029896862,0.976149308,0.987808261
4930567H12Rik,3.51720157,-0.00336212,0.132673003,-0.093559195,0.925459325,NA
Cga,1.949642609,-0.003327338,0.036868585,0.392955675,0.694352219,NA
Ccdc136,652.3836141,-0.003294432,0.127718416,0.001846613,0.998526617,0.999460007
Ptgs2os2,2.557958163,-0.003288725,0.148779634,0.049229082,0.960736735,NA
Slc16a1,666.7312085,-0.003280954,0.107869778,-0.084918191,0.93232643,0.967364948
Glra1,1.295070969,-0.003267674,0.107127523,-0.289272197,0.772373087,NA
Actr5,102.4428356,-0.003265019,0.144503029,-0.010848557,0.991344274,0.99609595
Mrps23,546.6573502,-0.003241426,0.107321698,-0.050794158,0.959489546,0.979610414
Gm28836,2.331651276,-0.003227549,0.135090771,0.539182254,0.589761104,NA
Wdsub1,143.1766431,-0.003217232,0.125874802,-0.008920062,0.992882915,0.996465134
4631405J19Rik,2.755492197,-0.003163346,0.150760797,-0.292647725,0.769791431,NA
Gm31513,7.95392896,-0.003149129,0.193840972,-0.259869389,0.794964524,NA
Tbcd,543.5624299,-0.003144822,0.096663445,-0.017896977,0.985721041,0.993402509
Ankfn1,13.16669679,-0.003095481,0.164625537,-0.111767863,0.91100747,NA
B3galt1,624.9037527,-0.003073832,0.097646108,-0.016387798,0.986925014,0.994072247
Cluh,1510.215886,-0.003062941,0.094461522,-0.016295217,0.986998873,0.994078726
Cep44,122.5774496,-0.002969835,0.144671793,-0.056562808,0.954893462,0.977964628
Gm10923,2.989811466,-0.002967814,0.155058057,0.305059406,0.760320908,NA
Ncmap,7.469192474,-0.002960651,0.188162518,0.083747586,0.933257121,NA
AA414992,2.598001319,-0.002958251,0.142447781,0.430959288,0.666497973,NA
Pdgfa,608.6473508,-0.00294474,0.109095197,-0.028977476,0.976882555,0.988074884
Klhl38,1.750320357,-0.002931487,0.112531518,-0.069439902,0.944639468,NA
Gm11729,2.747030647,-0.00291501,0.158764651,-0.235714936,0.813653879,NA
Tbccd1,237.1261217,-0.002898322,0.10315051,-0.026912846,0.978529248,0.989401049
Fbln2,109.0637366,-0.00288063,0.135247748,0.039629535,0.96838848,0.984142232
Gm29246,1.812402845,-0.002853562,0.127391472,0.31695551,0.751277361,NA
AC122481.1,3.669264271,-0.002833007,0.160518094,0.150977658,0.879993341,NA
Gm4129,1.484852257,-0.00265479,0.125057973,0.200516399,0.841076734,NA
Mycbp2,4072.607387,-0.002653588,0.125590017,0.019791082,0.984210032,0.992490322
Rai1,1360.718976,-0.002650513,0.11047278,-0.007569235,0.993960682,0.996868186
Dgkq,325.8942268,-0.002622969,0.119941166,-0.003320591,0.997350557,0.998908917
C130013H08Rik,24.57899375,-0.002611664,0.187832427,-0.102180468,0.918613431,0.960368587
Atp2b2,5914.580764,-0.002607971,0.138873716,0.037166585,0.970352182,0.985187066
Gm15894,1.810700504,-0.00258615,0.1346159,0.162876986,0.870615291,NA
Gm18180,10.70944001,-0.00253755,0.195153671,-0.30408098,0.761066197,NA
Rasip1,136.3020672,-0.002488592,0.155978088,-0.002337212,0.998135176,0.999287444
Gm6085,2.08423659,-0.002450516,0.146488907,0.00164139,0.998690361,NA
Gm8864,1.384472314,-0.002427177,0.119421139,0.166317526,0.867907074,NA
Ireb2,924.1079182,-0.002415296,0.075289058,-0.033507381,0.97326998,0.986586862
Il25,6.064323522,-0.00237965,0.169427349,-0.212536578,0.831688445,NA
Gm44830,2.30022155,-0.002379597,0.148938335,-0.198171926,0.842910551,NA
Rab5a,1619.78318,-0.002374872,0.079664336,-0.034044726,0.972841485,0.986579441
Cep112,48.78659004,-0.002357411,0.166003649,-0.05090421,0.959401851,0.979610414
Gm3534,2.82428613,-0.002349753,0.146246063,-0.065741115,0.947583938,NA
Gm22606,0.894790367,-0.002331484,0.089073388,0.102433858,0.91841231,NA
Syt9,127.9623726,-0.002250226,0.180176722,-0.064611425,0.948483388,0.974688565
Gm11667,1.021886198,-0.002187392,0.104562241,0.18747496,0.851288255,NA
Pcdhgb2,91.83936424,-0.002182769,0.167101551,0.071502871,0.942997539,0.973095312
Acbd7,6.604391146,-0.002156711,0.18432947,-0.159869945,0.872983524,NA
Gm11934,2.04738203,-0.002145212,0.140143334,-0.210001532,0.833666478,NA
Wdr34,483.3875363,-0.00214201,0.101614295,-0.045838148,0.963439253,0.981548263
Ctsl,1372.40099,-0.002141342,0.121762161,-0.029560025,0.976417947,0.987808261
Gm5616,3.007737946,-0.002140339,0.153294818,0.287820848,0.773483878,NA
Gm10357,8.607786658,-0.002140192,0.187145068,0.123755681,0.901508724,NA
Calr3,29.24738738,-0.002092989,0.186058919,-0.030494655,0.975672556,0.987731957
Jhy,12.3332689,-0.002066933,0.188658695,-0.243159579,0.807881779,NA
Senp5,748.613658,-0.00205945,0.085590288,-0.014716408,0.988258429,0.994464134
Gm45205,1.170769438,-0.002042269,0.110065282,0.03752736,0.970064526,NA
Gm5507,1.798653985,-0.002032987,0.131709876,0.027395824,0.978144029,NA
Nme6,58.08970338,-0.002022088,0.160515282,-0.047104533,0.962429915,0.980994485
Zfp488,47.14139809,-0.002003239,0.157642796,-0.001990102,0.998412129,0.99942898
Tbx3os1,7.509438811,-0.001989391,0.184348795,-0.259833105,0.794992513,NA
Etl4,933.4338703,-0.00196301,0.122638231,0.026327128,0.978996417,0.989601932
Lsm3,144.5943181,-0.001893203,0.13817598,-0.068597705,0.945309845,0.973729531
Slc45a2,3.545262612,-0.001880505,0.164699886,0.096962704,0.922756013,NA
C330018A13Rik,6.670550648,-0.001853825,0.173760822,-0.056652827,0.954821752,NA
Gm44126,50.5502412,-0.001821665,0.193729434,-0.345722534,0.729551248,0.855662333
Jmjd4,538.495266,-0.001815023,0.10069034,-0.023594441,0.981176106,0.99060229
Rbsn,727.5765637,-0.001789563,0.106024898,0.020962898,0.983275252,0.992090545
Gm43820,1.219221622,-0.001765174,0.109189941,0.057111466,0.954456402,NA
Cdkn1c,190.776742,-0.001759124,0.194492634,-0.202241801,0.839727696,0.919701762
Loxl2,10.46026969,-0.001741275,0.192349353,-0.131317179,0.895524403,NA
Gm15948,1.580069855,-0.001732714,0.12006797,-0.236406188,0.813117495,NA
Mrto4-ps2,1.869183034,-0.001730915,0.128875149,0.175650891,0.860568219,NA
AC127690.2,1.881634949,-0.001716617,0.121908555,-0.05304276,0.957697838,NA
Gm21885,1.038665644,-0.001702165,0.11311776,0.218708961,0.826876768,NA
Tdp2,223.5257826,-0.001691929,0.119237258,-0.03980786,0.96824631,0.984115591
Gm15860,15.50065472,-0.001653354,0.192364871,-0.008767963,0.993004267,NA
Zfp507,221.4061171,-0.0016353,0.137193817,0.035640933,0.97156867,0.985811211
Tox,175.4935131,-0.001605976,0.147116167,0.033811673,0.973027328,0.986586862
BC031181,1558.196156,-0.001587792,0.063316525,-0.033626881,0.973174686,0.986586862
Bri3,568.8905831,-0.001575919,0.136294435,-0.042315391,0.966247276,0.983149213
Kpna6,1361.29712,-0.001568687,0.10219912,0.010988874,0.991232324,0.99609595
Wdr27,26.66019753,-0.001519663,0.188581639,-0.125062314,0.900474218,0.951748711
Lin54,206.5851828,-0.001508116,0.110032414,0.008061783,0.993567697,0.996745275
Hdac10,142.6710399,-0.001471694,0.171449073,0.00904052,0.992786807,0.996465134
Zfp599,46.74038093,-0.001399177,0.176210034,0.185886248,0.852533967,0.926794212
Gm38124,4.429555179,-0.001398929,0.175803762,0.549732209,0.582503062,NA
Lgr5,16.68398138,-0.001390102,0.194853431,0.051093307,0.959251169,NA
Trim29,6.676209131,-0.00133868,0.18500271,-0.214035132,0.830519661,NA
Galnt15,45.84616647,-0.001319036,0.194923582,0.062520682,0.950148192,0.975354045
Ace,919.2347278,-0.001251539,0.17250961,-0.124269838,0.901101628,0.951847911
Il12rb1,10.58858518,-0.00124787,0.191400618,0.204110914,0.838266826,NA
Dnmbp,162.0426206,-0.001228275,0.138287733,-0.01064513,0.991506576,0.996099698
Bhlhe22,1905.85253,-0.001202871,0.120817601,0.019896287,0.984126107,0.992490322
Ppib,658.3243203,-0.001157836,0.102154906,-0.025117968,0.979960868,0.989964421
Cggbp1,1165.52593,-0.001154306,0.087480299,-0.028767421,0.977050084,0.988108752
Tprg,1.024191467,-0.001153204,0.103176896,-0.24540463,0.806143144,NA
Gm38336,20.34629656,-0.001081012,0.190110488,0.075627811,0.93971521,0.971612409
E330011O21Rik,6.096119801,-0.001075016,0.180141615,0.530225395,0.595955666,NA
Gm42782,1.733535671,-0.001060822,0.117196378,0.128249098,0.897951846,NA
Tube1,29.13058389,-0.001035404,0.181806199,0.053112358,0.957642385,0.97902515
Notumos,4.934566276,-0.001018292,0.180297202,-0.120401546,0.904165067,NA
Shisal2a,1.31954578,-0.000969371,0.110462144,0.128189731,0.897998826,NA
Gm19721,3.392366718,-0.000962401,0.159823911,0.074041013,0.940977751,NA
Xpo7,1173.734374,-0.000948532,0.101177,0.017280042,0.986213208,0.993694732
Gm47735,1.321960431,-0.000938725,0.118865663,0.143547635,0.885857694,NA
AA986860,36.32824988,-0.000936454,0.187451132,0.059203047,0.952790383,0.976706203
Rnf187,8101.63719,-0.000928364,0.101732016,-0.009434399,0.992472551,0.996447833
Cinp,576.3036056,-0.000907027,0.108620297,-0.030202124,0.975905854,0.987780315
Gm42560,1.02161098,-0.000897548,0.094334015,-0.113237375,0.909842365,NA
BC028528,14.10358117,-0.00086221,0.194504168,0.033591114,0.973203208,NA
Gm37849,1.314101465,-0.000856616,0.101041638,0.636591146,0.524391194,NA
Bdkrb2,13.67665647,-0.000844698,0.195033974,0.109173682,0.913064734,NA
Dnajc17,108.1351629,-0.000811955,0.157482826,0.025048569,0.980016223,0.989964421
9630010A21Rik,1.031729244,-0.000803346,0.096791942,-0.008568941,0.993163058,NA
Setx,855.2678743,-0.000756633,0.118372561,0.02306831,0.981595784,0.990870705
Fuca1,704.5993306,-0.000710749,0.115665771,-0.027429032,0.978117543,0.989120442
Inmt,35.22624444,-0.000695176,0.189742071,0.067840296,0.945912766,0.973729531
D6Ertd474e,1.088186316,-0.000673422,0.091142792,0.003129875,0.997502725,NA
Etv6,196.8432302,-0.000647911,0.128594603,0.013220731,0.98945169,0.995121514
Gm47826,1.984745114,-0.000636937,0.131397737,-0.104838914,0.916503631,NA
Gm11734,9.01816049,-0.000604929,0.179452598,-0.082425649,0.93430824,NA
Zfp846,250.8458687,-0.000563933,0.124116643,0.001495739,0.998806574,0.999552357
Gm34418,12.05354491,-0.00055912,0.195137274,-0.088502042,0.929477661,NA
Gm26507,9.373424285,-0.000531089,0.194367191,-0.048005858,0.961711574,NA
Alb,2.281138627,-0.000519877,0.126654229,-0.279920628,0.779538401,NA
Hepacam2,3.144806136,-0.000492698,0.135333982,0.049685769,0.960372797,NA
Papln,15.74362106,-0.000481877,0.19452286,-0.08137298,0.935145337,NA
BC051537,0.889042244,-0.000456011,0.082253449,-0.151877591,0.879283483,NA
Gm7931,3.24013178,-0.000449077,0.156633742,-0.038495664,0.969292489,NA
Gm15169,9.432544039,-0.000447513,0.161023431,-0.010318073,0.991767515,NA
Gm49067,2.226235427,-0.000438908,0.146267978,-0.224742156,0.822179868,NA
Tapbp,441.5042481,-0.000415185,0.112913161,0.011167043,0.991090174,0.99609595
Gm8010,1.046960459,-0.000376242,0.09803868,-0.131738818,0.895190881,NA
Cdkl4,292.0373754,-0.000350995,0.104737534,-0.003369627,0.997311432,0.998908917
Hvcn1,19.64393364,-0.000303932,0.194591778,0.163909909,0.869802066,NA
Ube3a,1035.349798,-0.000293627,0.09142793,0.002852252,0.997724235,0.999011708
Gm43588,1.778115849,-0.000288238,0.126626883,0.040799619,0.967455643,NA
Tbc1d9,1525.049085,-0.000272208,0.141861615,-0.031820907,0.974614874,0.987227437
Olfr1564,3.0916532,-0.000266443,0.156849951,0.122807147,0.902259814,NA
Gm19774,1.574636039,-0.000260194,0.124306817,-0.148164635,0.882212841,NA
Golph3l,288.807051,-0.000251144,0.104219928,0.012590677,0.989954358,0.995491242
Ap4m1,144.5723586,-0.000231185,0.125739234,0.001656427,0.998678363,0.999491895
Gm8566,52.71641091,-0.000220851,0.165994461,-0.018070195,0.985582855,0.993331148
Gm12902,1.974186377,-0.000220306,0.12747867,0.26107732,0.794032881,NA
0610040F04Rik,7.145090242,-0.000206539,0.190046483,-0.123061957,0.902058036,NA
1700048F04Rik,1.092124087,-0.000159172,0.089605965,0.013856486,0.988944477,NA
Rars2,200.2656269,-0.00014176,0.140754627,0.019840668,0.984170476,0.992490322
Dlgap5,4.258529129,-0.000140536,0.175180733,0.294064336,0.768708742,NA
Efcc1,127.4597313,-0.000114946,0.137690046,0.010185591,0.991873215,0.996329664
Gm45133,93.15610993,-9.11E-05,0.175774583,0.076848114,0.938744375,0.970880976
Csf2ra,298.087143,-7.18E-05,0.122383025,0.043922454,0.964966217,0.982363786
Aplnr,1.215595661,-3.82E-05,0.100549778,0.114306759,0.908994625,NA
Fibp,464.27357,-2.95E-05,0.079295952,0.002101184,0.998323499,0.999408118
Bpifb9a,3.380718182,0,0.03709514,0,NA,NA
Gclc,849.6859902,4.04E-05,0.11626032,0.016475808,0.986854802,0.994072247
Cyp7b1,372.9034632,0.000113003,0.125183037,0.006621189,0.994717094,0.997355422
Senp3,1150.390213,0.000123754,0.076294592,0.003940758,0.996855738,0.998637568
Gm29417,5.288540933,0.000140547,0.167874324,0.120714143,0.903917456,NA
Arhgap20os,3.147993632,0.000174988,0.14893116,0.21410402,0.830465941,NA
Gdf6,2.17114002,0.000210953,0.12584598,0.280664623,0.778967645,NA
Sema5b,241.2492946,0.00021142,0.139294925,0.032943886,0.973719335,0.986668804
Ppp1r1a,1628.098688,0.000234561,0.124094726,-0.018813684,0.984989737,0.993004903
Gm37160,2.931538338,0.00027009,0.1610806,-0.010750096,0.991422829,NA
Ubxn6,362.4721159,0.000273579,0.101421754,-0.013404479,0.989305094,0.995109845
Ranbp2,1520.198928,0.000278989,0.09445032,0.014487565,0.988441,0.994554531
Gm47147,1.403031021,0.000340889,0.122357109,-0.201807743,0.840067028,NA
Gpx8,129.07476,0.00034663,0.191235598,-0.133294236,0.893960686,0.94817715
Man2b1,650.6052353,0.000396444,0.150874593,0.063697334,0.949211228,0.974916138
Lmo1,560.5092992,0.000418787,0.11987897,-0.002913422,0.997675429,0.999011708
Prkx,223.4656176,0.000425855,0.102366691,-0.006635706,0.994705512,0.997355422
Dand5,128.5314945,0.000461118,0.14405661,-0.004459221,0.996442068,0.998541694
Wscd1,2149.972864,0.00049792,0.082098635,0.015688573,0.987482843,0.994226563
Tmem38b,251.1905086,0.000512512,0.107874386,-0.010562008,0.991572893,0.996099698
Zfp608,439.584431,0.000520041,0.15273952,0.06719414,0.94642715,0.97390769
Bpifb3,1.817306956,0.00054345,0.117903836,0.905871124,0.36500407,NA
Gm16066,1.205253302,0.000577116,0.103387691,-0.04415852,0.964778046,NA
Gm18782,12.17802371,0.000588075,0.191807692,-0.154468076,0.877240681,NA
Zfp804b,7.800188631,0.000613589,0.190702671,-0.071174759,0.94325867,NA
Pbdc1,225.5119239,0.000616996,0.120741366,0.019915395,0.984110864,0.992490322
Lipm,6.570074627,0.000641006,0.180447515,0.237994251,0.811885553,NA
Mst1r,24.10092438,0.000690369,0.195093161,0.065783776,0.947549973,0.974232198
Gm43684,3.795046494,0.000695631,0.169849539,0.207936562,0.835278501,NA
Gm16537,1.651321828,0.000700961,0.126386293,-0.111608062,0.911134179,NA
Gm31432,1.264465127,0.000751686,0.118472252,-0.247193291,0.804758637,NA
Ilk,6.856550099,0.000822841,0.187226407,-0.057581327,0.954082124,NA
BC025920,17.61046026,0.000898329,0.194972013,-0.05874428,0.95315579,NA
Arl6,353.6800128,0.00092154,0.120438778,-0.024681506,0.980309006,0.990114111
Plk4,48.31530019,0.000981319,0.174309707,0.000381891,0.999695295,0.999898761
Flii,758.4450963,0.000982521,0.113291765,0.019442806,0.984487863,0.992634698
Gm6361,2.913824409,0.001006563,0.15847076,-0.107645175,0.914277161,NA
Gm37040,1.967420784,0.001016756,0.133130887,-0.259238563,0.795451179,NA
Wdfy1,194.6819588,0.001046863,0.111832075,0.031306476,0.975025126,0.987551211
Ift88os,1.62860859,0.001057817,0.12421748,-0.030026007,0.976046312,NA
CT486005.1,46.97280136,0.001060126,0.163294172,-0.009671984,0.992282994,0.996447833
A330069E16Rik,14.82126041,0.001085633,0.195147415,-0.322473548,0.747093974,NA
Sh3bgr,23.16710189,0.00112794,0.192747837,0.065982323,0.947391899,0.974220462
Tfe3,460.0614752,0.001160454,0.112524164,0.047655943,0.961990447,0.980749959
Uckl1,289.583882,0.001164193,0.113673106,0.01181923,0.990569839,0.995974298
Gm14022,1.690881721,0.001179956,0.097376513,0.011927274,0.990483638,NA
Foxa1,1.082548073,0.001188149,0.098653212,-0.079131319,0.936928173,NA
Gm13028,7.626952232,0.001216571,0.184072221,0.097364342,0.922437061,NA
F11r,166.1436636,0.001253578,0.169145426,-0.047506435,0.962109601,0.980803613
Gm23726,4.139287018,0.00126646,0.172754598,0.097237752,0.922537588,NA
Coq6,210.2105303,0.001273567,0.116483123,-0.008731891,0.993033048,0.996480837
Tdg-ps,1.364893155,0.001285569,0.115847021,0.385126391,0.700143776,NA
Cnga4,15.4597253,0.001293641,0.195076181,0.144631982,0.885001445,NA
Snora30,3.839565077,0.001298826,0.157543339,-0.144925921,0.88476936,NA
Ece1,546.6647086,0.001311814,0.107269962,0.030893015,0.975354861,0.987724232
Npm2,2.359093035,0.001345518,0.132761432,-0.082312367,0.93439832,NA
Abca4,244.3919601,0.001386396,0.161753763,-0.140193809,0.888506864,0.945453388
Sorcs1,162.3278095,0.001388012,0.170557331,0.049536415,0.960491818,0.980035357
Arhgap12,1036.073835,0.001396126,0.106574879,0.007324776,0.994155727,0.996995978
Xpa,133.7538557,0.001400699,0.127382451,0.015068617,0.987977438,0.994384992
Gm5160,1.536701692,0.00142557,0.126477554,-0.041665247,0.966765559,NA
Gm14197,0.932679041,0.001430612,0.097192351,0.767925885,0.442531218,NA
Phyhd1,25.36182699,0.001432871,0.181215895,7.65E-05,0.999938993,0.999938993
Ramp3,71.85615843,0.001516622,0.163829277,0.136574298,0.891367293,0.946829933
mt-Tv,3.30236169,0.001532318,0.131945681,0.122593824,0.902428746,NA
Gm16111,1.412167084,0.001543776,0.120402116,-0.088283514,0.929651342,NA
Cdk6,50.66079649,0.001588457,0.169050065,-0.031791286,0.974638496,0.987227437
Atg10,162.7431624,0.001600759,0.140971792,-0.041534035,0.966870161,0.983344838
Cdh3,25.29183149,0.00163209,0.14548986,-0.203269677,0.838924255,0.919436537
Gm36992,1.004967101,0.001636531,0.100408983,0.011032405,0.991197593,NA
Pmvk,446.3650086,0.001666207,0.12633888,-0.025313215,0.979805133,0.989964421
Cd83,238.1464957,0.001690997,0.104141884,0.053246053,0.957535863,0.97902515
Spp2,1.093292989,0.001706127,0.107136697,-0.109530942,0.912781381,NA
Fer1l5,229.9323669,0.001737679,0.129242446,0.015698783,0.987474698,0.994226563
Snhg4,89.3954789,0.001774834,0.155099524,-0.057141226,0.954432696,0.977641995
Trp53i13,140.5130431,0.001789686,0.152388476,-0.020746618,0.983447781,0.992141674
Cebpz,467.3977496,0.00184024,0.102871231,0.039246302,0.968694018,0.984317039
Zfp280d,360.175445,0.00184622,0.137419533,0.048655147,0.961194121,0.980412684
Cyth1,1460.279478,0.001923604,0.0911974,0.039449227,0.968532233,0.984220479
Tfam,572.7961838,0.001936367,0.097336845,-0.005868691,0.995317489,0.997821687
Fzd4,344.9032112,0.001936826,0.175022854,-0.026241555,0.979064672,0.989603075
Gm38025,0.911805886,0.00194281,0.097340793,-0.162213446,0.871137772,NA
Scai,789.6846247,0.001944624,0.089013037,0.018404865,0.985315871,0.993197859
Nutf2-ps2,1.18711568,0.001946809,0.116599333,-0.057765752,0.953935219,NA
Gm17949,1.457770377,0.001948992,0.117363235,-0.070858476,0.943510392,NA
Chrna6,2.055955971,0.001984491,0.11793649,0.131168922,0.89564168,NA
B230369F24Rik,49.65773332,0.001998744,0.165962039,-0.030299473,0.975828217,0.987780315
Pop5,868.7933238,0.002009364,0.134366419,-0.041342631,0.967022748,0.983364352
Hdgfl3,1392.633462,0.002070025,0.082583205,0.029681783,0.97632084,0.987808261
Resf1,147.8390753,0.002071605,0.139949804,-0.003581138,0.997142672,0.998836418
Myo1b,162.2698268,0.002085421,0.138549691,0.015195117,0.987876517,0.9943513
Ism1,278.4661615,0.002113275,0.147343781,0.01574217,0.987440084,0.994226563
Gm37500,3.747911307,0.002114872,0.168653398,0.120804167,0.90384615,NA
Slc3a1,1.536702092,0.002143353,0.102785747,-0.188549324,0.850446054,NA
Gm22965,3.147412207,0.002158046,0.162506802,-0.039126497,0.968789535,NA
Gm13140,4.774377552,0.002159555,0.179300271,0.021725647,0.982666805,NA
Glrb,3231.413095,0.002221965,0.098478948,0.008646234,0.99310139,0.996480895
Sgk2,32.97103275,0.002226014,0.187075797,0.114746775,0.908645837,0.956094687
4930588G17Rik,2.225492023,0.002266977,0.125167274,-0.00986881,0.992125956,NA
Gm15594,5.246237155,0.002334531,0.160094739,0.026369673,0.978962483,NA
Gm15758,1.759265292,0.002367938,0.127406043,0.044162624,0.964774775,NA
Smim24,13.23551662,0.002420904,0.194460767,-0.101513321,0.919142983,NA
Prcd,79.53482693,0.002444451,0.189111668,-0.131765882,0.895169473,0.948864387
Gm35256,0.957442643,0.002479287,0.108598944,0.205078602,0.837510714,NA
1700094M23Rik,1.172201861,0.002515096,0.074344124,0.241508191,0.809161269,NA
Gm7457,2.202678289,0.002559349,0.139447266,0.351010306,0.725580617,NA
Dnase2a,90.73776929,0.002591831,0.168708611,-0.034020067,0.972861149,0.986579441
Fam177a,2.011747362,0.002595412,0.13794287,0.039780562,0.968268073,NA
Aph1b,630.8445074,0.002618074,0.115157512,-0.014075661,0.988769618,0.994774838
Gm15903,1.976493954,0.002625534,0.142710297,-0.120671815,0.903950984,NA
Gm16276,3.922895133,0.002690973,0.148853731,-0.01234861,0.990147485,NA
Gm17660,1.458317942,0.002731646,0.127105403,-0.169265632,0.865587708,NA
Hist1h4a,1.28536624,0.002734179,0.093266807,-0.228442805,0.819302015,NA
Inpp4a,1560.591082,0.002739126,0.13205548,0.075464139,0.939845429,0.971678903
Get4,772.567926,0.002746936,0.095886338,0.036109441,0.971195095,0.985567819
Zfp763,321.7144971,0.002774271,0.113743128,0.013908218,0.988903206,0.994841348
Ptprv,2.214645711,0.002782757,0.128507364,-0.013269606,0.989412697,NA
Gm28286,2.98990866,0.002818416,0.158104881,0.220574226,0.825423971,NA
AC159282.1,2.028396495,0.002838144,0.11475109,-0.121140087,0.903580078,NA
Bcam,296.2030391,0.002842024,0.134289108,0.02615553,0.979133285,0.989604581
Cyb5r3,1333.851711,0.002860636,0.084002922,0.021145175,0.983129849,0.992090545
Wee2,0.930418754,0.00286582,0.098502136,0.191808136,0.847892498,NA
Ube2m,1819.74312,0.002897725,0.097099069,0.03782912,0.969823926,0.984989952
Gm12324,1.61265169,0.002897826,0.120589948,0.105672535,0.915842172,NA
Ei24,1446.786083,0.002900293,0.081932325,0.02357013,0.981195499,0.99060229
Gm29394,1.810871275,0.002903641,0.124185756,0.053062263,0.957682299,NA
Rnf170,387.4182254,0.002922724,0.099403832,0.023221375,0.981473688,0.990815296
Gm45041,1.554081176,0.002938707,0.119846496,-0.147092713,0.883058842,NA
Nemp1,72.46165963,0.002947975,0.151668083,0.010020973,0.992004554,0.996329664
Ptgdr2,1.099747224,0.002977821,0.099214556,0.227281551,0.820204818,NA
Gm10101,2.288517076,0.003039231,0.145366009,-0.117346665,0.906585347,NA
Tax1bp3,73.33447628,0.003054639,0.16118653,-0.060773728,0.951539414,0.976104177
Rrh,13.82151615,0.003061494,0.183549443,0.083696605,0.933297657,NA
Gm44623,15.66093222,0.003080035,0.194418778,0.20515995,0.837447159,NA
Gm14027,2.938123639,0.003133462,0.151970859,-0.084836351,0.932391494,NA
Gm33533,8.844653591,0.003134096,0.186744501,-0.070633833,0.943689183,NA
Card14,8.965500742,0.003136536,0.18645184,-0.000211937,0.999830899,NA
Thoc6,66.57653867,0.003154522,0.161957951,-0.037829675,0.969823484,0.984989952
Uqcrc2,2527.737326,0.003174546,0.113632143,0.009064251,0.992767873,0.996465134
Aqp10-ps,1.181898638,0.003223868,0.105090708,0.316531245,0.751599314,NA
Zfp719,304.3741345,0.003239994,0.123497252,0.009605992,0.992335645,0.996447833
Gm44847,1.021016355,0.003280559,0.096690472,0.211980432,0.8321223,NA
Mdh1b,19.19457792,0.003307229,0.192098736,-0.025691544,0.979503368,NA
Gm26853,1.980292136,0.003345716,0.135219603,-0.016656247,0.986710852,NA
Zfhx3,80.65959289,0.003393962,0.168793617,-0.085977296,0.931484466,0.967240138
